,2019-04-04 06:00:00,2019-04-04 09:00:00,2019-04-04 12:00:00,2019-04-04 15:00:00,2019-04-04 18:00:00,2019-04-04 21:00:00,2019-04-05 00:00:00,2019-04-05 03:00:00,2019-04-05 06:00:00
DWPC,3.73,3.68,4.15,7.15,9.15,8.89,9.83,10.78,10.91
HCLD,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0
LCLD,21.0,0.0,0.0,0.0,26.0,100.0,100.0,100.0,100.0
MCLD,66.0,92.0,57.0,68.0,84.0,94.0,77.0,100.0,77.0
PRCP,0.0,0.0,0.0,0.0,1.07,1.08,3.56,8.21,1.67
PRES,996.8,995.7,995.4,994.7,993.8,991.1,989.9,989.8,988.3
TMPC,9.74,8.74,7.74,12.04,13.64,12.54,11.14,11.34,11.34
UWND,-3.5,-4.4,-3.8,-4.8,-1.8,-1.0,-1.4,-1.5,-0.1
VWND,-0.3,0.8,-0.2,0.7,2.6,5.7,3.6,2.6,2.7
WSPD,3.5128336140500593,4.47213595499958,3.8052595180880893,4.850773134253961,3.1622776601683795,5.7870545184921145,3.862641583165593,3.001666203960727,2.701851217221259
