,2011-06-06 06:00:00,2011-06-06 09:00:00,2011-06-06 12:00:00,2011-06-06 15:00:00,2011-06-06 18:00:00,2011-06-06 21:00:00,2011-06-07 00:00:00,2011-06-07 03:00:00,2011-06-07 06:00:00
DWPC,18.88,17.81,18.07,19.34,19.53,20.63,22.81,21.22,19.75
HCLD,0.0,39.0,53.0,93.0,85.0,65.0,61.0,4.0,10.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,72.0,69.0,1.0,1.0,-9999.0,0.0,0.0
PRCP,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
PRES,989.4,988.8,989.0,988.9,988.1,986.0,985.0,985.3,985.6
TMPC,20.64,20.64,20.74,25.04,29.34,30.34,27.24,23.14,21.94
UWND,-0.3,0.2,0.0,1.7,2.1,2.6,1.4,1.4,1.4
VWND,1.1,2.1,2.7,3.2,3.5,3.3,2.6,2.8,2.7
WSPD,1.140175425099138,2.1095023109728985,2.7,3.6235341863986883,4.08166632639171,4.201190307520001,2.95296461204668,3.1304951684997055,3.0413812651491097
