,2014-10-19 06:00:00,2014-10-19 09:00:00,2014-10-19 12:00:00,2014-10-19 15:00:00,2014-10-19 18:00:00,2014-10-19 21:00:00,2014-10-20 00:00:00,2014-10-20 03:00:00,2014-10-20 06:00:00
DWPC,3.59,2.84,2.39,3.74,5.63,6.82,7.22,7.12,7.47
HCLD,0.0,5.0,7.0,19.0,47.0,29.0,25.0,28.0,86.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,995.2,995.0,994.9,995.8,993.8,990.8,990.1,989.5,988.0
TMPC,5.14,4.24,3.54,8.44,13.04,14.14,9.94,8.84,10.14
UWND,-1.0,-1.6,-0.7,0.6,1.6,2.1,1.1,1.5,1.9
VWND,-1.3,-0.1,1.7,2.1,3.1,3.4,3.5,3.5,3.6
WSPD,1.6401219466856727,1.6031219541881399,1.8384776310850235,2.1840329667841556,3.488552708502482,3.996248240537617,3.6687872655688283,3.8078865529319543,4.070626487409524
