,2016-11-24 06:00:00,2016-11-24 09:00:00,2016-11-24 12:00:00,2016-11-24 15:00:00,2016-11-24 18:00:00,2016-11-24 21:00:00,2016-11-25 00:00:00,2016-11-25 03:00:00,2016-11-25 06:00:00
DWPC,5.22,2.52,1.49,0.99,0.72,1.05,0.83,0.46,0.52
HCLD,0.0,0.0,0.0,0.0,0.0,5.0,53.0,46.0,46.0
LCLD,99.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,989.7,991.4,993.0,994.6,994.7,994.2,995.1,995.8,995.4
TMPC,7.04,4.04,2.64,4.34,7.44,7.84,4.04,2.84,2.64
UWND,5.0,3.8,2.3,2.9,3.3,3.1,1.8,1.2,1.4
VWND,-2.6,-1.8,-1.0,-1.5,-0.8,-0.3,-0.3,0.4,1.4
WSPD,5.635601121442148,4.2047592083257275,2.5079872407968904,3.2649655434629015,3.395585369269929,3.1144823004794877,1.8248287590894658,1.2649110640673518,1.979898987322333
