,2014-07-07 06:00:00,2014-07-07 09:00:00,2014-07-07 12:00:00,2014-07-07 15:00:00,2014-07-07 18:00:00,2014-07-07 21:00:00,2014-07-08 00:00:00,2014-07-08 03:00:00,2014-07-08 06:00:00
DWPC,19.77,20.13,20.74,22.55,22.34,21.51,22.87,20.22,19.99
HCLD,69.0,99.0,99.0,58.0,0.0,0.0,0.0,2.0,100.0
LCLD,0.0,0.0,20.0,88.0,76.0,1.0,-9999.0,0.0,0.0
MCLD,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.42,1.34,0.17,0.07,0.01,0.0,0.0,0.0
PRES,982.2,981.5,981.6,981.7,982.3,981.4,981.6,983.3,982.0
TMPC,20.34,20.44,21.14,23.74,27.94,29.34,27.04,21.54,21.54
UWND,2.7,2.5,2.8,3.4,3.2,3.2,2.1,1.9,1.6
VWND,4.4,3.6,2.5,0.8,0.8,0.0,0.2,0.6,1.6
WSPD,5.162363799656124,4.382921400162226,3.753664875824692,3.492849839314596,3.298484500494129,3.2,2.1095023109728985,1.9924858845171274,2.2627416997969525
