,2017-09-02 06:00:00,2017-09-02 09:00:00,2017-09-02 12:00:00,2017-09-02 15:00:00,2017-09-02 18:00:00,2017-09-02 21:00:00,2017-09-03 00:00:00,2017-09-03 03:00:00,2017-09-03 06:00:00
DWPC,9.21,7.42,6.62,10.5,12.72,11.9,10.94,7.43,5.99
HCLD,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.0,988.9,989.8,989.8,989.2,988.1,988.4,989.3,988.5
TMPC,10.04,8.34,8.44,16.14,21.54,22.54,17.74,15.34,16.04
UWND,-1.7,-0.6,-0.6,-0.1,1.8,2.6,1.9,1.4,2.2
VWND,-3.9,-3.7,-3.6,-3.5,-3.5,-2.3,-0.3,1.6,2.8
WSPD,4.254409477236529,3.7483329627982624,3.6496575181789317,3.5014282800023193,3.9357337308308855,3.4713109915419564,1.9235384061671343,2.12602916254693,3.560898762952971
