,2014-11-13 06:00:00,2014-11-13 09:00:00,2014-11-13 12:00:00,2014-11-13 15:00:00,2014-11-13 18:00:00,2014-11-13 21:00:00,2014-11-14 00:00:00,2014-11-14 03:00:00,2014-11-14 06:00:00
DWPC,-13.13,-13.22,-12.27,-11.23,-10.28,-10.21,-9.71,-9.71,-9.84
HCLD,78.0,49.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,65.0,69.0,32.0,2.0
MCLD,55.0,64.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
PRES,998.6,998.5,999.2,999.7,998.8,998.1,998.7,999.4,999.5
TMPC,-3.26,-4.16,-5.06,-3.46,-0.66,-0.56,-2.96,-3.86,-4.56
UWND,3.6,4.1,3.8,3.9,4.2,4.2,3.0,3.0,2.9
VWND,-3.0,-3.2,-2.9,-3.0,-3.0,-3.2,-1.6,-1.9,-2.3
WSPD,4.686149805543993,5.200961449578338,4.780167361086848,4.920365840057018,5.1613951602255765,5.280151512977635,3.4,3.5510561809129406,3.7013511046643495
