,2013-04-12 06:00:00,2013-04-12 09:00:00,2013-04-12 12:00:00,2013-04-12 15:00:00,2013-04-12 18:00:00,2013-04-12 21:00:00,2013-04-13 00:00:00,2013-04-13 03:00:00,2013-04-13 06:00:00
DWPC,1.71,1.19,0.65,1.64,1.59,1.95,3.58,2.73,1.1
HCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,3.0,0.0,0.0,13.0,93.0,97.0,95.0,67.0,3.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.03,0.14,0.16,0.07,0.02,0.0
PRES,977.2,976.7,977.6,979.1,980.1,981.3,982.9,985.3,986.4
TMPC,3.94,2.94,2.34,6.04,6.24,6.84,6.54,4.34,2.84
UWND,3.4,3.6,3.7,6.1,6.9,6.7,4.7,4.1,4.3
VWND,1.4,2.0,2.6,2.8,1.8,1.1,0.6,-0.5,-0.2
WSPD,3.676955262170047,4.1182520563948,4.522167621838006,6.711929677819933,7.130918594402829,6.789698078707183,4.738143096192854,4.1303752856126765,4.304648650006176
