,2013-04-19 06:00:00,2013-04-19 09:00:00,2013-04-19 12:00:00,2013-04-19 15:00:00,2013-04-19 18:00:00,2013-04-19 21:00:00,2013-04-20 00:00:00,2013-04-20 03:00:00,2013-04-20 06:00:00
DWPC,3.39,0.92,-0.39,-0.18,0.26,0.68,1.88,0.46,-0.69
HCLD,89.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,91.0,99.0,101.0,97.0,95.0,97.0,97.0,11.0,1.0
MCLD,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.08,0.24,0.33,0.34,0.33,0.22,0.0,0.0
PRES,975.3,975.9,977.2,979.5,981.1,982.3,985.2,988.1,990.0
TMPC,6.04,3.64,2.74,3.64,5.14,5.54,4.94,2.54,1.24
UWND,7.2,7.2,7.5,8.1,8.6,8.0,4.5,4.0,3.8
VWND,1.2,2.2,1.9,2.1,2.6,1.1,0.2,-0.5,-0.8
WSPD,7.299315036357863,7.528612089887485,7.73692445355388,8.367795408588812,8.98443097808648,8.075270893288968,4.504442251822083,4.031128874149275,3.8832975677895196
