,2017-05-25 06:00:00,2017-05-25 09:00:00,2017-05-25 12:00:00,2017-05-25 15:00:00,2017-05-25 18:00:00,2017-05-25 21:00:00,2017-05-26 00:00:00,2017-05-26 03:00:00,2017-05-26 06:00:00
DWPC,11.57,11.52,10.89,11.15,13.43,14.07,15.32,12.94,12.34
HCLD,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,77.0,99.0,99.0,99.0,33.0,60.0,22.0,5.0,-9999.0
MCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.14,0.08,0.05,0.01,0.03,0.08,0.0,0.0
PRES,972.2,972.0,973.7,975.6,975.9,976.4,977.4,979.9,981.2
TMPC,12.74,12.74,12.34,13.64,19.54,20.54,19.44,14.34,13.94
UWND,1.8,2.5,2.6,3.3,4.0,4.4,2.6,1.4,2.0
VWND,-6.6,-5.9,-5.4,-4.8,-4.4,-3.0,-1.4,-0.7,0.7
WSPD,6.841052550594828,6.407807737440318,5.993329625508679,5.82494635168428,5.946427498927402,5.325410782277739,2.95296461204668,1.5652475842498528,2.118962010041709
