,2018-02-23 06:00:00,2018-02-23 09:00:00,2018-02-23 12:00:00,2018-02-23 15:00:00,2018-02-23 18:00:00,2018-02-23 21:00:00,2018-02-24 00:00:00,2018-02-24 03:00:00,2018-02-24 06:00:00
DWPC,6.08,7.78,8.9,8.96,7.92,7.27,6.43,5.1,3.49
HCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LCLD,56.0,100.0,100.0,98.0,97.0,77.0,86.0,15.0,7.0
MCLD,71.0,32.0,18.0,12.0,7.0,67.0,79.0,100.0,100.0
PRCP,0.0,1.26,1.06,0.09,0.04,0.01,0.0,0.0,0.1
PRES,996.6,994.1,993.3,994.6,995.9,994.9,995.9,995.8,995.8
TMPC,7.04,8.24,9.44,9.74,10.04,10.14,8.44,6.44,4.84
UWND,-3.0,-1.2,1.7,4.0,4.3,3.7,2.1,0.5,-1.0
VWND,1.8,3.0,3.3,0.6,-0.3,-0.6,-0.9,-2.6,-2.3
WSPD,3.4985711369071804,3.2310988842807022,3.712142238654117,4.044749683231337,4.310452412450461,3.7483329627982624,2.2847319317591728,2.6476404589747453,2.5079872407968904
