,2011-04-14 06:00:00,2011-04-14 09:00:00,2011-04-14 12:00:00,2011-04-14 15:00:00,2011-04-14 18:00:00,2011-04-14 21:00:00,2011-04-15 00:00:00,2011-04-15 03:00:00,2011-04-15 06:00:00
DWPC,3.64,3.69,4.48,7.83,7.92,9.09,10.27,8.63,8.18
HCLD,0.0,24.0,80.0,87.0,49.0,3.0,93.0,98.0,86.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MCLD,0.0,0.0,0.0,57.0,77.0,3.0,1.0,65.0,25.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.7,990.4,990.5,991.4,990.5,988.4,988.0,988.8,988.0
TMPC,9.04,8.04,8.34,14.14,17.84,18.54,14.64,12.14,9.94
UWND,-2.4,-2.3,-2.5,-2.8,-3.7,-4.8,-4.7,-5.3,-6.4
VWND,0.3,0.6,0.3,0.4,0.1,0.0,-0.1,0.0,-0.4
WSPD,2.4186773244895647,2.3769728648009423,2.5179356624028344,2.82842712474619,3.7013511046643495,4.8,4.701063709417264,5.3,6.412487816752559
