,2012-03-26 06:00:00,2012-03-26 09:00:00,2012-03-26 12:00:00,2012-03-26 15:00:00,2012-03-26 18:00:00,2012-03-26 21:00:00,2012-03-27 00:00:00,2012-03-27 03:00:00,2012-03-27 06:00:00
DWPC,11.35,7.46,3.73,3.47,3.24,3.09,3.82,4.67,5.16
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,49.0
LCLD,0.0,44.0,96.0,85.0,25.0,13.0,3.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0
PRES,991.9,992.9,995.0,996.4,996.4,994.4,993.9,994.2,992.8
TMPC,12.64,11.04,9.14,9.14,11.94,12.64,10.44,8.94,8.44
UWND,-3.1,-3.0,-3.6,-4.8,-4.7,-4.8,-3.8,-4.2,-4.1
VWND,-1.4,-3.2,-3.7,-2.6,-1.7,-1.1,0.1,1.6,3.4
WSPD,3.4014702703389896,4.386342439892262,5.162363799656123,5.458937625582473,4.99799959983992,4.924428900898052,3.8013155617496426,4.494441010848846,5.32634959423431
