,2018-09-29 06:00:00,2018-09-29 09:00:00,2018-09-29 12:00:00,2018-09-29 15:00:00,2018-09-29 18:00:00,2018-09-29 21:00:00,2018-09-30 00:00:00,2018-09-30 03:00:00,2018-09-30 06:00:00
DWPC,5.34,4.62,3.11,4.06,4.76,7.04,8.46,8.93,10.01
HCLD,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,47.0,45.0,21.0,43.0,95.0,81.0
MCLD,0.0,0.0,0.0,0.0,0.0,6.0,5.0,75.0,63.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.29000000000000004,0.15
PRES,998.4,998.7,999.7,1000.4,999.0,996.6,996.7,997.1,995.9
TMPC,7.74,6.84,6.24,11.54,15.04,17.14,14.94,13.64,12.64
UWND,-0.7,-1.0,-1.5,-3.3,-3.5,-3.1,-2.4,-3.4,-2.1
VWND,-2.7,-2.6,-2.3,-1.3,0.1,1.4,-0.7,0.6,2.4
WSPD,2.7892651361962706,2.785677655436824,2.745906043549196,3.5468295701936396,3.5014282800023193,3.4014702703389896,2.5,3.4525353003264136,3.189043743820395
