,2016-12-07 06:00:00,2016-12-07 09:00:00,2016-12-07 12:00:00,2016-12-07 15:00:00,2016-12-07 18:00:00,2016-12-07 21:00:00,2016-12-08 00:00:00,2016-12-08 03:00:00,2016-12-08 06:00:00
DWPC,-5.93,-6.89,-8.29,-8.78,-7.97,-7.5,-6.74,-8.32,-10.23
HCLD,66.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,1.0,-9999.0,0.0,0.0,0.0,0.0
MCLD,62.0,72.0,94.0,98.0,88.0,100.0,100.0,100.0,98.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.7,991.9,992.4,993.8,993.6,993.1,994.5,995.4,996.4
TMPC,-2.36,-2.36,-2.46,-1.76,0.24,0.24,-1.96,-2.86,-4.36
UWND,2.9,3.4,3.6,3.8,4.6,4.8,3.5,4.3,4.5
VWND,0.3,0.7,-0.7,-0.4,0.0,-0.7,-0.7,-2.0,-2.6
WSPD,2.9154759474226504,3.471310991541956,3.66742416417845,3.82099463490856,4.6,4.850773134253961,3.5693136595149495,4.742362280551751,5.197114584074513
