,2015-03-07 06:00:00,2015-03-07 09:00:00,2015-03-07 12:00:00,2015-03-07 15:00:00,2015-03-07 18:00:00,2015-03-07 21:00:00,2015-03-08 00:00:00,2015-03-08 03:00:00,2015-03-08 06:00:00
DWPC,-2.53,-2.84,-3.43,-2.2,0.96,1.32,-1.54,-1.28,-3.39
HCLD,0.0,0.0,20.0,33.0,-9999.0,0.0,0.0,0.0,0.0
LCLD,52.0,0.0,0.0,9.0,-9999.0,15.0,39.0,96.0,90.0
MCLD,0.0,0.0,0.0,51.0,99.0,26.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03
PRES,995.9,994.9,993.6,993.3,992.8,992.7,994.4,996.1,996.4
TMPC,-1.76,-1.86,-2.16,-0.26,1.24,1.44,-0.96,-0.36,-2.26
UWND,4.4,4.9,4.9,6.8,7.6,6.2,4.1,3.4,3.2
VWND,5.0,4.3,5.0,5.9,2.7,0.2,-1.7,-1.8,-1.0
WSPD,6.660330322138685,6.519202405202649,7.000714249274855,9.002777349240622,8.065358020571685,6.203224967708329,4.43846820423443,3.8470768123342687,3.3526109228480423
