,2012-12-13 06:00:00,2012-12-13 09:00:00,2012-12-13 12:00:00,2012-12-13 15:00:00,2012-12-13 18:00:00,2012-12-13 21:00:00,2012-12-14 00:00:00,2012-12-14 03:00:00,2012-12-14 06:00:00
DWPC,-5.61,-5.81,-6.14,-6.35,-5.27,-3.23,-3.14,-3.45,-3.54
HCLD,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,998.9,999.4,998.7,998.8,997.4,995.1,995.1,995.2,995.1
TMPC,-1.26,-1.56,-1.76,0.94,5.34,5.54,1.94,1.04,0.34
UWND,0.4,0.6,0.4,1.0,1.6,0.9,1.3,2.0,2.4
VWND,4.4,4.4,4.7,5.9,6.4,5.3,5.3,4.7,4.2
WSPD,4.418144406874904,4.440720662234904,4.7169905660283025,5.984145720150872,6.596969000988258,5.375872022286245,5.457105459856901,5.107837115648854,4.8373546489791295
