,2011-05-27 06:00:00,2011-05-27 09:00:00,2011-05-27 12:00:00,2011-05-27 15:00:00,2011-05-27 18:00:00,2011-05-27 21:00:00,2011-05-28 00:00:00,2011-05-28 03:00:00,2011-05-28 06:00:00
DWPC,5.0,4.48,5.8,9.44,12.96,14.19,14.31,13.25,12.15
HCLD,2.0,0.0,0.0,0.0,52.0,11.0,47.0,48.0,18.0
LCLD,26.0,0.0,2.0,2.0,16.0,16.0,82.0,92.0,24.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.0
PRES,986.6,986.9,987.2,987.4,986.0,983.8,983.2,984.1,983.5
TMPC,6.84,5.84,7.44,13.34,18.44,19.34,16.84,14.94,12.64
UWND,-0.2,-0.3,-1.6,-1.2,-1.4,-1.5,-1.7,-0.9,-1.1
VWND,-3.8,-3.3,-2.6,-1.1,0.0,1.6,2.4,2.6,2.8
WSPD,3.8052595180880893,3.313608305156178,3.0528675044947495,1.6278820596099708,1.4,2.193171219946131,2.9410882339705484,2.751363298439521,3.0083217912982647
