,2019-06-30 06:00:00,2019-06-30 09:00:00,2019-06-30 12:00:00,2019-06-30 15:00:00,2019-06-30 18:00:00,2019-06-30 21:00:00,2019-07-01 00:00:00,2019-07-01 03:00:00,2019-07-01 06:00:00
DWPC,21.18,20.44,21.29,22.75,23.98,24.32,25.12,22.39,21.95
HCLD,93.0,46.0,23.0,0.0,0.0,67.0,60.0,1.0,33.0
LCLD,0.0,0.0,0.0,9.0,14.0,25.0,33.0,0.0,0.0
MCLD,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.16,2.39,0.52,0.0,0.0
PRES,990.9,991.0,991.2,991.8,990.4,989.4,989.2,989.9,989.6
TMPC,22.54,21.64,22.94,27.44,29.94,29.44,28.04,24.34,23.24
UWND,1.8,2.0,1.8,1.8,2.6,1.5,2.7,1.3,2.1
VWND,-0.1,0.1,-0.2,-1.1,-0.3,-1.7,0.6,0.8,1.2
WSPD,1.8027756377319946,2.0024984394500787,1.8110770276274835,2.1095023109728985,2.6172504656604803,2.2671568097509267,2.7658633371878665,1.5264337522473748,2.4186773244895647
