,2011-02-14 06:00:00,2011-02-14 09:00:00,2011-02-14 12:00:00,2011-02-14 15:00:00,2011-02-14 18:00:00,2011-02-14 21:00:00,2011-02-15 00:00:00,2011-02-15 03:00:00,2011-02-15 06:00:00
DWPC,1.1,-0.3,-0.85,0.03,1.84,1.97,-1.31,-1.54,-2.32
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,2.0,39.0,1.0,52.0,74.0,25.0,1.0,37.0,71.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.03,0.0,0.04,0.01,0.01,0.0,0.02,0.01
PRES,979.0,981.2,983.4,987.4,991.0,993.7,997.3,999.9,999.6
TMPC,1.64,0.14,-0.46,1.84,5.14,4.64,-0.86,-0.96,-1.56
UWND,8.3,8.1,8.1,7.4,4.4,2.9,1.6,-0.1,-2.2
VWND,2.2,-0.4,-0.4,-4.8,-6.7,-5.7,-3.5,-3.0,-1.2
WSPD,8.586617494683225,8.10987052917616,8.10987052917616,8.82043082847998,8.0156097709407,6.395310782127793,3.8483762809787714,3.0016662039607267,2.505992817228334
