,2016-06-30 06:00:00,2016-06-30 09:00:00,2016-06-30 12:00:00,2016-06-30 15:00:00,2016-06-30 18:00:00,2016-06-30 21:00:00,2016-07-01 00:00:00,2016-07-01 03:00:00,2016-07-01 06:00:00
DWPC,9.51,9.49,11.72,14.67,15.52,17.49,19.64,17.43,17.48
HCLD,19.0,36.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.45,0.77
PRES,990.7,990.2,990.2,990.5,988.9,987.3,986.6,986.8,986.8
TMPC,14.14,12.64,15.14,20.94,24.14,25.44,24.14,19.24,18.54
UWND,-2.8,-2.1,-1.4,0.1,0.0,1.0,0.8,1.5,2.7
VWND,0.2,1.3,1.9,2.9,2.8,3.3,2.3,1.8,0.1
WSPD,2.80713376952364,2.4698178070456938,2.360084744241189,2.9017236257093817,2.8,3.4481879299133333,2.435159132377184,2.3430749027719964,2.701851217221259
