,2016-07-17 06:00:00,2016-07-17 09:00:00,2016-07-17 12:00:00,2016-07-17 15:00:00,2016-07-17 18:00:00,2016-07-17 21:00:00,2016-07-18 00:00:00,2016-07-18 03:00:00,2016-07-18 06:00:00
DWPC,16.13,16.01,16.95,20.53,22.55,23.68,24.17,22.69,22.37
HCLD,0.0,61.0,95.0,83.0,99.0,97.0,65.0,54.0,100.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,22.0,10.0,54.0,0.0,0.0,32.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.11
PRES,991.5,991.7,991.7,993.3,991.5,990.3,989.5,991.2,990.3
TMPC,17.54,16.84,18.54,23.94,26.54,28.24,26.94,24.34,24.04
UWND,-2.9,-2.6,-2.4,0.3,1.1,1.2,0.6,-0.1,1.7
VWND,1.7,1.9,4.2,5.1,5.9,6.1,4.2,3.9,4.9
WSPD,3.361547262794322,3.2202484376209237,4.8373546489791295,5.10881590977792,6.001666435249463,6.216912416947821,4.242640687119285,3.9012818406262317,5.186520991955977
