,2010-05-13 06:00:00,2010-05-13 09:00:00,2010-05-13 12:00:00,2010-05-13 15:00:00,2010-05-13 18:00:00,2010-05-13 21:00:00,2010-05-14 00:00:00,2010-05-14 03:00:00,2010-05-14 06:00:00
DWPC,16.38,18.26,18.99,19.7,19.96,20.16,19.67,16.56,13.99
HCLD,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0
LCLD,101.0,100.0,90.0,90.0,42.0,73.0,75.0,100.0,90.0
MCLD,36.0,4.0,34.0,2.0,4.0,20.0,22.0,30.0,72.0
PRCP,0.0,0.02,0.0,0.0,0.0,0.0,5.55,3.24,5.43
PRES,987.7,986.0,986.1,986.9,986.8,985.7,987.0,990.4,991.5
TMPC,16.74,18.74,19.94,23.04,25.04,24.24,21.24,17.64,15.24
UWND,-3.7,-2.6,0.2,3.3,2.7,2.8,5.6,5.2,3.4
VWND,3.4,4.0,5.7,6.0,5.9,5.2,3.0,-0.7,-0.4
WSPD,5.024937810560445,4.770744176750625,5.70350769263968,6.847627326307997,6.488451279003334,5.90592922409336,6.352952069707436,5.246903848937962,3.4234485537247377
