,2010-12-29 06:00:00,2010-12-29 09:00:00,2010-12-29 12:00:00,2010-12-29 15:00:00,2010-12-29 18:00:00,2010-12-29 21:00:00,2010-12-30 00:00:00,2010-12-30 03:00:00,2010-12-30 06:00:00
DWPC,-2.85,-4.21,-5.15,-4.56,-0.78,0.46,-0.1,0.28,0.51
HCLD,59.0,36.0,44.0,58.0,72.0,98.0,84.0,28.0,0.0
LCLD,99.0,59.0,13.0,13.0,1.0,61.0,79.0,96.0,98.0
MCLD,82.0,80.0,66.0,1.0,1.0,68.0,98.0,3.0,1.0
PRCP,0.0,0.01,0.0,0.0,0.0,0.17,0.87,0.84,0.23
PRES,991.0,989.5,987.9,987.9,985.8,983.2,983.2,982.7,982.1
TMPC,-2.56,-3.96,-4.96,-4.16,-0.16,0.64,0.24,0.54,0.74
UWND,1.7,0.4,-0.7,-0.9,-1.1,-1.4,-1.7,-1.9,-1.2
VWND,2.3,3.1,4.0,4.5,6.3,5.6,5.8,6.4,6.4
WSPD,2.8600699292150185,3.125699921617557,4.060788100849391,4.589117562233506,6.395310782127793,5.772347875864724,6.04400529450463,6.676076692189808,6.511528238439883
