,2012-12-02 06:00:00,2012-12-02 09:00:00,2012-12-02 12:00:00,2012-12-02 15:00:00,2012-12-02 18:00:00,2012-12-02 21:00:00,2012-12-03 00:00:00,2012-12-03 03:00:00,2012-12-03 06:00:00
DWPC,9.19,10.6,11.37,12.11,13.45,13.27,13.05,11.59,11.67
HCLD,97.0,12.0,20.0,28.0,38.0,22.0,22.0,3.0,3.0
LCLD,97.0,92.0,92.0,84.0,90.0,90.0,88.0,14.0,6.0
MCLD,101.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.64,0.99,0.36,0.17,0.11,0.08,0.0,0.0
PRES,987.8,987.2,987.5,988.7,988.7,988.4,990.2,990.9,990.5
TMPC,12.14,12.14,12.24,12.94,15.54,15.84,14.14,12.44,12.14
UWND,1.0,2.6,3.1,2.9,3.5,2.2,1.5,0.7,0.8
VWND,7.5,6.8,5.1,4.3,3.5,2.0,1.5,2.8,3.4
WSPD,7.566372975210778,7.280109889280518,5.968249324550709,5.186520991955976,4.949747468305833,2.973213749463701,2.1213203435596424,2.886173937932362,3.492849839314596
