,2012-05-21 06:00:00,2012-05-21 09:00:00,2012-05-21 12:00:00,2012-05-21 15:00:00,2012-05-21 18:00:00,2012-05-21 21:00:00,2012-05-22 00:00:00,2012-05-22 03:00:00,2012-05-22 06:00:00
DWPC,17.33,13.55,10.04,10.42,10.88,9.76,10.69,8.2,5.71
HCLD,90.0,88.0,52.0,58.0,40.0,0.0,0.0,0.0,0.0
LCLD,-9999.0,0.0,0.0,1.0,45.0,97.0,69.0,0.0,0.0
MCLD,97.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.05,0.1,0.01,0.0,0.0
PRES,990.3,990.6,991.3,991.9,992.4,991.8,990.9,991.9,991.3
TMPC,18.44,15.04,12.44,15.24,16.34,14.34,15.64,11.94,9.84
UWND,2.7,2.7,2.1,1.4,-0.1,-0.6,-0.7,-0.8,-0.4
VWND,-2.3,-3.4,-4.4,-4.5,-5.5,-5.0,-3.2,-3.2,-3.4
WSPD,3.5468295701936396,4.341658669218482,4.8754486972995625,4.712748667179271,5.500909015790027,5.035871324805669,3.2756678708318403,3.298484500494129,3.4234485537247377
