,2017-06-02 06:00:00,2017-06-02 09:00:00,2017-06-02 12:00:00,2017-06-02 15:00:00,2017-06-02 18:00:00,2017-06-02 21:00:00,2017-06-03 00:00:00,2017-06-03 03:00:00,2017-06-03 06:00:00
DWPC,9.41,6.53,10.95,11.33,12.3,12.01,17.37,10.59,11.97
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0
LCLD,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,991.5,991.3,992.7,993.0,992.6,990.9,990.3,991.2,991.5
TMPC,13.64,13.54,17.44,22.34,25.94,26.34,24.94,17.34,16.74
UWND,-0.2,-1.8,-0.6,0.3,0.5,0.9,0.6,-0.3,0.5
VWND,-0.7,0.3,1.2,1.4,0.3,0.1,0.0,0.9,2.3
WSPD,0.7280109889280517,1.8248287590894658,1.3416407864998738,1.4317821063276353,0.58309518948453,0.9055385138137417,0.6,0.9486832980505138,2.3537204591879637
