,2013-06-01 06:00:00,2013-06-01 09:00:00,2013-06-01 12:00:00,2013-06-01 15:00:00,2013-06-01 18:00:00,2013-06-01 21:00:00,2013-06-02 00:00:00,2013-06-02 03:00:00,2013-06-02 06:00:00
DWPC,19.8,19.83,19.75,20.72,21.2,21.2,21.03,17.13,15.01
HCLD,99.0,99.0,99.0,99.0,99.0,86.0,46.0,2.0,0.0
LCLD,11.0,0.0,0.0,0.0,12.0,9.0,11.0,11.0,3.0
MCLD,97.0,99.0,99.0,36.0,0.0,0.0,22.0,16.0,0.0
PRCP,0.0,13.12,1.32,0.09,2.51,8.93,0.58,0.0,0.0
PRES,981.9,981.6,980.3,979.7,979.3,978.2,978.0,979.7,979.9
TMPC,21.34,20.84,20.54,22.74,24.54,24.24,22.84,18.54,15.74
UWND,4.3,1.5,-0.6,1.4,3.3,5.2,3.0,4.6,4.2
VWND,3.1,3.1,5.0,6.2,5.8,4.4,1.5,-0.4,0.1
WSPD,5.300943312279429,3.443835071544513,5.035871324805669,6.356099432828282,6.673080248281149,6.811754546370561,3.3541019662496847,4.617358552246078,4.201190307520001
