,2015-03-18 06:00:00,2015-03-18 09:00:00,2015-03-18 12:00:00,2015-03-18 15:00:00,2015-03-18 18:00:00,2015-03-18 21:00:00,2015-03-19 00:00:00,2015-03-19 03:00:00,2015-03-19 06:00:00
DWPC,-8.26,-8.83,-9.09,-9.29,-8.6,-8.19,-5.6,-4.94,-4.18
HCLD,0.0,0.0,26.0,35.0,69.0,83.0,93.0,100.0,100.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
MCLD,1.0,0.0,72.0,99.0,59.0,77.0,95.0,98.0,96.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03
PRES,1000.0,999.7,999.8,1000.3,998.3,996.1,995.8,996.3,995.7
TMPC,0.04,-0.56,0.54,3.34,6.84,8.54,6.94,5.84,5.14
UWND,-1.5,-0.3,-0.3,-1.1,-2.3,-1.9,-2.8,-3.4,-3.2
VWND,1.0,0.8,1.6,1.9,1.5,1.2,0.1,0.5,1.1
WSPD,1.8027756377319946,0.8544003745317532,1.6278820596099708,2.195449840010015,2.745906043549196,2.247220505424423,2.80178514522438,3.4365680554879163,3.3837848631377265
