,2010-02-07 06:00:00,2010-02-07 09:00:00,2010-02-07 12:00:00,2010-02-07 15:00:00,2010-02-07 18:00:00,2010-02-07 21:00:00,2010-02-08 00:00:00,2010-02-08 03:00:00,2010-02-08 06:00:00
DWPC,-7.55,-8.28,-9.57,-8.33,-7.02,-6.38,-7.8,-8.59,-9.11
HCLD,66.0,4.0,0.0,23.0,-9999.0,0.0,0.0,0.0,46.0
LCLD,4.0,2.0,10.0,3.0,1.0,15.0,7.0,0.0,0.0
MCLD,94.0,66.0,6.0,0.0,10.0,26.0,28.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.9,993.8,993.9,994.5,994.4,993.0,993.3,993.4,993.2
TMPC,-6.76,-7.46,-8.56,-6.66,-4.06,-3.16,-6.46,-7.56,-8.16
UWND,-1.7,-1.1,-1.9,-1.9,-1.8,-1.9,-2.3,-2.8,-2.6
VWND,-1.8,-1.6,-1.1,-0.9,-0.6,-0.4,-0.1,0.3,1.1
WSPD,2.4758836806279896,1.94164878389476,2.195449840010015,2.1023796041628637,1.8973665961010275,1.9416487838947598,2.3021728866442674,2.8160255680657444,2.823118842698621
