,2012-10-20 06:00:00,2012-10-20 09:00:00,2012-10-20 12:00:00,2012-10-20 15:00:00,2012-10-20 18:00:00,2012-10-20 21:00:00,2012-10-21 00:00:00,2012-10-21 03:00:00,2012-10-21 06:00:00
DWPC,7.52,6.03,4.56,5.38,5.31,5.21,4.62,4.75,4.26
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,99.0,37.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
MCLD,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,978.1,979.7,981.6,983.6,984.1,983.9,985.6,987.1,988.1
TMPC,8.54,6.54,5.04,8.74,12.74,13.24,8.54,7.14,7.44
UWND,3.8,3.2,2.9,3.0,3.1,2.7,1.8,0.8,0.6
VWND,-0.4,-0.9,-0.8,-0.8,-0.5,-0.5,0.2,1.0,2.2
WSPD,3.82099463490856,3.3241540277189325,3.0083217912982647,3.104834939252005,3.1400636936215167,2.7459060435491964,1.8110770276274835,1.2806248474865698,2.280350850198276
