,2011-05-13 06:00:00,2011-05-13 09:00:00,2011-05-13 12:00:00,2011-05-13 15:00:00,2011-05-13 18:00:00,2011-05-13 21:00:00,2011-05-14 00:00:00,2011-05-14 03:00:00,2011-05-14 06:00:00
DWPC,16.85,16.39,16.58,17.48,14.93,15.33,17.5,15.17,14.48
HCLD,40.0,62.0,94.0,97.0,91.0,98.0,96.0,96.0,96.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,44.0,86.0,22.0,52.0,0.0,21.0,79.0
PRCP,0.0,0.02,1.05,0.0,2.94,0.8,7.43,5.57,0.01
PRES,982.1,981.1,981.0,980.1,979.6,977.4,977.7,978.3,977.6
TMPC,19.14,18.14,18.44,23.04,24.94,24.34,21.04,18.04,15.44
UWND,1.1,1.1,0.6,-1.3,0.1,-1.2,-0.9,-3.0,-2.8
VWND,1.6,2.4,-1.1,0.9,3.1,3.8,0.0,-0.8,-3.8
WSPD,1.94164878389476,2.640075756488817,1.252996408614167,1.5811388300841898,3.1016124838541645,3.9849717690342548,0.9,3.104834939252005,4.720169488482378
