,2012-04-09 06:00:00,2012-04-09 09:00:00,2012-04-09 12:00:00,2012-04-09 15:00:00,2012-04-09 18:00:00,2012-04-09 21:00:00,2012-04-10 00:00:00,2012-04-10 03:00:00,2012-04-10 06:00:00
DWPC,3.89,3.7,3.89,5.85,-0.01,0.59,2.05,-0.13,-0.97
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,1.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.8,990.8,990.6,990.5,989.3,987.6,988.0,990.7,991.3
TMPC,8.84,7.84,7.34,12.44,16.54,16.24,12.24,8.34,6.04
UWND,3.4,3.9,4.3,4.1,6.9,7.7,4.2,2.8,3.0
VWND,1.9,2.1,0.4,-1.2,-2.3,-3.2,-3.4,-3.5,-2.6
WSPD,3.894868418830089,4.42944691807002,4.318564576337836,4.272001872658765,7.273238618387273,8.338465086573187,5.403702434442518,4.4821869662029945,3.9698866482558417
