,2011-10-25 06:00:00,2011-10-25 09:00:00,2011-10-25 12:00:00,2011-10-25 15:00:00,2011-10-25 18:00:00,2011-10-25 21:00:00,2011-10-26 00:00:00,2011-10-26 03:00:00,2011-10-26 06:00:00
DWPC,3.42,3.83,2.99,9.13,11.71,11.25,9.29,9.84,11.42
HCLD,14.0,1.0,-9999.0,2.0,6.0,29.0,55.0,90.0,78.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,91.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.36
PRES,993.1,992.2,991.3,990.2,987.7,984.3,984.8,984.2,983.3
TMPC,10.04,9.14,9.04,14.54,20.44,20.84,16.34,14.74,14.64
UWND,0.0,-0.1,0.0,1.7,2.9,1.7,2.3,2.4,2.9
VWND,3.8,4.6,5.6,7.6,8.1,6.7,5.4,6.6,5.0
WSPD,3.8,4.601086828130936,5.6,7.787810988975015,8.603487664894976,6.912307863514182,5.869412236331676,7.022819946431775,5.78013840664737
