,2019-03-25 06:00:00,2019-03-25 09:00:00,2019-03-25 12:00:00,2019-03-25 15:00:00,2019-03-25 18:00:00,2019-03-25 21:00:00,2019-03-26 00:00:00,2019-03-26 03:00:00,2019-03-26 06:00:00
DWPC,7.34,4.12,2.43,1.69,1.75,1.06,-1.51,-5.92,-5.85
HCLD,100.0,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,50.0,81.0,83.0,91.0,80.0,0.0,0.0,0.0,0.0
MCLD,99.0,100.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.24,0.05,0.03,0.0,0.0,0.0,0.0,0.0
PRES,989.3,989.9,991.7,994.0,995.5,995.1,996.7,999.6,1000.7
TMPC,8.24,5.94,4.44,4.84,7.84,9.64,6.34,1.84,0.24
UWND,-4.0,-3.7,-3.9,-4.3,-4.2,-3.4,-2.5,-3.1,-2.8
VWND,-3.9,-5.5,-5.9,-6.0,-5.5,-5.4,-5.1,-5.0,-3.8
WSPD,5.586591089385369,6.62872536767062,7.07248188403477,7.38173421358423,6.920260110718383,6.381222453417527,5.67978872846517,5.883026432033091,4.720169488482378
