,2015-08-06 06:00:00,2015-08-06 09:00:00,2015-08-06 12:00:00,2015-08-06 15:00:00,2015-08-06 18:00:00,2015-08-06 21:00:00,2015-08-07 00:00:00,2015-08-07 03:00:00,2015-08-07 06:00:00
DWPC,19.28,16.98,16.82,18.68,19.63,19.36,19.21,16.9,14.81
HCLD,100.0,99.0,101.0,100.0,2.0,0.0,0.0,0.0,0.0
LCLD,0.0,2.0,2.0,3.0,1.0,27.0,19.0,0.0,0.0
MCLD,89.0,59.0,99.0,29.0,1.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.81,4.13,0.11,0.0,0.06,0.03,0.0,0.0
PRES,985.7,984.9,984.7,985.2,984.5,984.3,984.3,985.5,985.0
TMPC,20.44,18.24,17.64,20.34,25.14,25.04,22.74,18.34,16.14
UWND,-4.3,-4.7,-5.4,-6.8,-7.2,-6.0,-4.6,-4.3,-4.0
VWND,-0.8,-0.3,-1.0,-1.5,-0.4,-1.0,-1.0,-1.6,-1.1
WSPD,4.3737855457258075,4.709564735726647,5.491812087098393,6.963476143421473,7.211102550927978,6.082762530298219,4.707440918375927,4.588027898781784,4.148493702538308
