,2017-12-12 06:00:00,2017-12-12 09:00:00,2017-12-12 12:00:00,2017-12-12 15:00:00,2017-12-12 18:00:00,2017-12-12 21:00:00,2017-12-13 00:00:00,2017-12-13 03:00:00,2017-12-13 06:00:00
DWPC,-2.55,-7.68,-12.13,-14.12,-17.17,-18.17,-15.74,-15.75,-15.87
HCLD,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
LCLD,57.0,89.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.19,0.24,0.0,0.0,0.0,0.0,0.0,0.0
PRES,985.5,988.3,990.7,991.9,991.1,989.4,989.3,988.6,987.6
TMPC,1.24,-1.76,-5.36,-5.46,-3.16,-2.36,-3.66,-4.06,-4.56
UWND,3.7,4.7,4.0,4.9,5.7,5.3,3.1,2.2,1.8
VWND,-7.4,-8.2,-6.8,-5.7,-5.3,-4.9,-2.7,-1.6,-0.5
WSPD,8.273451516749223,9.451454914456292,7.889233169326408,7.516648189186455,7.783315488916019,7.218032973047436,4.110960958218893,2.720294101747089,1.8681541692269406
