,2011-03-11 06:00:00,2011-03-11 09:00:00,2011-03-11 12:00:00,2011-03-11 15:00:00,2011-03-11 18:00:00,2011-03-11 21:00:00,2011-03-12 00:00:00,2011-03-12 03:00:00,2011-03-12 06:00:00
DWPC,-1.72,-2.63,-3.24,-2.85,-0.83,2.06,2.97,3.29,4.56
HCLD,0.0,0.0,0.0,0.0,0.0,11.0,41.0,13.0,71.0
LCLD,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.5,992.0,991.4,991.6,990.2,987.1,985.4,984.0,981.7
TMPC,-1.36,-2.06,-2.56,1.34,6.64,8.84,4.34,4.04,5.04
UWND,2.9,3.4,3.6,3.7,3.3,3.0,1.4,2.0,4.5
VWND,-3.1,-2.4,-1.5,-1.3,0.4,2.4,4.5,5.7,4.8
WSPD,4.244997055358225,4.161730409336962,3.9,3.9217343102255158,3.324154027718932,3.8418745424597094,4.712748667179271,6.040695324215583,6.579513659838392
