,2016-08-28 06:00:00,2016-08-28 09:00:00,2016-08-28 12:00:00,2016-08-28 15:00:00,2016-08-28 18:00:00,2016-08-28 21:00:00,2016-08-29 00:00:00,2016-08-29 03:00:00,2016-08-29 06:00:00
DWPC,21.67,20.49,20.57,22.52,21.62,22.61,22.98,19.31,19.86
HCLD,99.0,56.0,96.0,91.0,37.0,76.0,86.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,1.0,47.0,9.0,-9999.0
PRCP,0.0,0.55,0.38,0.01,0.07,0.73,0.45,0.0,0.0
PRES,992.1,992.4,993.4,994.2,993.7,993.0,993.0,994.0,994.1
TMPC,22.74,21.64,21.74,26.74,29.94,29.54,26.24,21.64,22.04
UWND,0.8,1.8,-0.1,-1.1,-1.0,0.2,-0.6,-1.3,-2.5
VWND,2.0,-0.1,-0.4,0.4,2.5,1.9,0.5,-0.1,-1.4
WSPD,2.154065922853802,1.8027756377319946,0.4123105625617661,1.1704699910719625,2.692582403567252,1.91049731745428,0.7810249675906654,1.3038404810405297,2.8653097563788803
