,2017-08-03 06:00:00,2017-08-03 09:00:00,2017-08-03 12:00:00,2017-08-03 15:00:00,2017-08-03 18:00:00,2017-08-03 21:00:00,2017-08-04 00:00:00,2017-08-04 03:00:00,2017-08-04 06:00:00
DWPC,17.82,17.41,18.08,21.44,21.46,21.58,21.74,18.88,17.86
HCLD,0.0,0.0,33.0,50.0,61.0,95.0,97.0,100.0,90.0
LCLD,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,28.0,14.0,34.0,23.0
PRCP,0.0,0.0,0.0,1.19,4.23,2.2399999999999998,2.64,3.48,3.18
PRES,989.2,988.9,989.3,988.9,988.6,987.2,986.5,986.8,986.0
TMPC,19.64,18.84,19.44,24.64,25.94,26.74,24.24,20.64,19.04
UWND,-0.3,1.2,1.1,1.8,3.3,2.7,2.3,2.2,2.4
VWND,1.6,1.3,1.4,2.3,1.6,2.5,1.6,1.6,2.5
WSPD,1.6278820596099708,1.7691806012954132,1.7804493814764855,2.9206163733020465,3.6674241641784495,3.67967389859482,2.80178514522438,2.720294101747089,3.4655446902326914
