,2010-04-05 06:00:00,2010-04-05 09:00:00,2010-04-05 12:00:00,2010-04-05 15:00:00,2010-04-05 18:00:00,2010-04-05 21:00:00,2010-04-06 00:00:00,2010-04-06 03:00:00,2010-04-06 06:00:00
DWPC,16.14,15.74,13.84,12.62,10.48,13.53,17.48,16.58,15.21
HCLD,50.0,2.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0
LCLD,100.0,100.0,54.0,6.0,2.0,2.0,2.0,3.0,13.0
MCLD,10.0,4.0,0.0,1.0,-9999.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,984.8,986.4,989.1,990.8,990.0,986.6,984.9,984.2,983.0
TMPC,17.64,16.94,15.04,17.14,21.24,22.64,19.74,18.74,17.44
UWND,5.8,6.2,3.7,1.9,0.0,-1.2,-0.9,0.6,2.8
VWND,7.0,0.4,-0.8,-0.8,1.6,4.1,5.6,8.1,7.6
WSPD,9.090654541890808,6.212889826803627,3.78549864614954,2.0615528128088303,1.6,4.272001872658765,5.671860364994893,8.12219182240853,8.099382692526634
