,2017-11-29 06:00:00,2017-11-29 09:00:00,2017-11-29 12:00:00,2017-11-29 15:00:00,2017-11-29 18:00:00,2017-11-29 21:00:00,2017-11-30 00:00:00,2017-11-30 03:00:00,2017-11-30 06:00:00
DWPC,3.2,-2.99,-4.52,-5.65,-4.56,-2.11,-0.72,1.57,4.61
HCLD,86.0,67.0,33.0,0.0,17.0,100.0,84.0,0.0,20.0
LCLD,100.0,3.0,1.0,0.0,0.0,41.0,70.0,30.0,30.0
MCLD,0.0,0.0,0.0,0.0,19.0,33.0,18.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PRES,995.6,997.2,998.6,999.9,999.0,996.8,995.7,994.1,993.7
TMPC,10.94,7.24,5.24,6.34,9.34,9.54,8.94,7.34,7.94
UWND,-0.8,-0.9,-1.5,-3.6,-4.0,-2.7,-2.7,-1.6,0.9
VWND,-4.7,-4.2,-4.0,-2.5,-0.1,0.4,1.5,2.7,3.4
WSPD,4.767598976424087,4.295346318982906,4.272001872658765,4.382921400162226,4.001249804748512,2.7294688127912363,3.0886890422961004,3.1384709652950433,3.517101079013795
