,2013-08-20 06:00:00,2013-08-20 09:00:00,2013-08-20 12:00:00,2013-08-20 15:00:00,2013-08-20 18:00:00,2013-08-20 21:00:00,2013-08-21 00:00:00,2013-08-21 03:00:00,2013-08-21 06:00:00
DWPC,15.84,14.82,15.01,18.24,17.67,17.92,19.38,16.16,16.23
HCLD,67.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,991.4,990.9,991.5,992.4,991.7,990.1,989.6,991.0,990.6
TMPC,17.84,16.14,17.14,24.24,28.04,28.34,23.84,18.04,17.84
UWND,0.8,0.6,-0.1,-0.5,-0.1,0.0,-0.4,-0.6,-1.1
VWND,1.9,1.6,1.8,1.9,2.4,2.0,1.5,1.4,1.5
WSPD,2.0615528128088303,1.7088007490635064,1.8027756377319946,1.96468827043885,2.4020824298928627,2.0,1.5524174696260025,1.5231546211727816,1.8601075237738274
