,2013-02-03 06:00:00,2013-02-03 09:00:00,2013-02-03 12:00:00,2013-02-03 15:00:00,2013-02-03 18:00:00,2013-02-03 21:00:00,2013-02-04 00:00:00,2013-02-04 03:00:00,2013-02-04 06:00:00
DWPC,-11.2,-9.91,-8.73,-9.04,-11.28,-12.38,-11.8,-11.4,-11.11
HCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,2.0,64.0,86.0,89.0,73.0,1.0,1.0,0.0,0.0
MCLD,41.0,53.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.16,0.16,0.1,0.02,0.0,0.0,0.0,0.0
PRES,990.0,988.5,987.6,988.7,989.8,989.9,991.1,991.7,991.2
TMPC,-6.16,-6.16,-5.66,-4.66,-4.16,-4.16,-5.66,-6.26,-6.56
UWND,3.3,3.0,5.0,6.9,7.2,6.4,4.4,3.1,1.1
VWND,-1.7,-0.3,-0.8,-4.2,-4.8,-3.9,-2.8,-2.0,-0.1
WSPD,3.712142238654117,3.014962686336267,5.063595560468865,8.077747210701755,8.653323061113573,7.494664769020694,5.215361924162119,3.6891733491393435,1.104536101718726
