,2017-10-01 06:00:00,2017-10-01 09:00:00,2017-10-01 12:00:00,2017-10-01 15:00:00,2017-10-01 18:00:00,2017-10-01 21:00:00,2017-10-02 00:00:00,2017-10-02 03:00:00,2017-10-02 06:00:00
DWPC,5.67,6.34,5.65,6.61,6.16,7.59,9.18,10.5,11.68
HCLD,0.0,64.0,82.0,85.0,92.0,100.0,55.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,20.0,1.0,2.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,998.5,997.6,997.2,996.9,995.0,992.9,992.4,992.8,993.2
TMPC,9.94,9.14,7.84,14.34,19.74,20.04,15.24,15.34,15.24
UWND,-3.2,-3.2,-3.1,-3.5,-3.9,-2.7,-2.9,-3.3,-1.7
VWND,1.1,1.8,1.8,3.1,3.5,4.2,2.1,3.7,4.3
WSPD,3.3837848631377265,3.6715119501371642,3.5846896657869842,4.675467891024383,5.240229002629561,4.992995093127972,3.5805027579936315,4.957822102496216,4.623851208678757
