,2012-03-23 06:00:00,2012-03-23 09:00:00,2012-03-23 12:00:00,2012-03-23 15:00:00,2012-03-23 18:00:00,2012-03-23 21:00:00,2012-03-24 00:00:00,2012-03-24 03:00:00,2012-03-24 06:00:00
DWPC,14.62,11.56,9.83,10.65,11.14,10.39,11.6,11.16,10.49
HCLD,101.0,80.0,2.0,33.0,51.0,15.0,63.0,44.0,78.0
LCLD,55.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,18.0,1.0,-9999.0,25.0,99.0,33.0,29.0,1.0,11.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.48,0.71,0.55,0.01
PRES,987.7,986.8,986.6,985.8,983.9,981.8,981.7,981.9,981.3
TMPC,15.14,12.44,11.34,15.84,18.94,20.64,15.64,13.04,11.74
UWND,1.9,-0.1,-0.2,-2.1,-2.7,-0.9,1.0,1.0,1.7
VWND,3.4,1.9,2.0,0.8,0.4,4.3,3.8,2.5,1.6
WSPD,3.894868418830089,1.9026297590440446,2.009975124224178,2.247220505424423,2.7294688127912363,4.393176527297759,3.9293765408777,2.692582403567252,2.3345235059857505
