,2014-01-09 06:00:00,2014-01-09 09:00:00,2014-01-09 12:00:00,2014-01-09 15:00:00,2014-01-09 18:00:00,2014-01-09 21:00:00,2014-01-10 00:00:00,2014-01-10 03:00:00,2014-01-10 06:00:00
DWPC,-10.88,-11.27,-10.09,-7.88,-5.45,-4.02,-4.12,-3.23,-2.52
HCLD,41.0,2.0,14.0,39.0,51.0,75.0,77.0,3.0,1.0
LCLD,71.0,28.0,22.0,70.0,96.0,93.0,61.0,91.0,91.0
MCLD,31.0,29.0,33.0,89.0,77.0,73.0,53.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.41,0.51,0.95,0.09,0.23,0.21
PRES,1003.1,1002.7,1002.1,1001.1,999.1,996.7,996.3,995.5,994.2
TMPC,-9.26,-9.96,-9.26,-6.66,-4.26,-2.26,-3.16,-2.76,-2.06
UWND,-2.7,-3.2,-3.2,-3.2,-2.1,-1.3,-1.2,-0.4,0.3
VWND,-1.1,-0.1,1.2,2.7,3.6,5.1,4.1,4.0,4.3
WSPD,2.9154759474226504,3.2015621187164247,3.417601498127013,4.186884283091665,4.167733196834941,5.263078946776307,4.272001872658765,4.019950248448356,4.310452412450461
