,2011-06-05 06:00:00,2011-06-05 09:00:00,2011-06-05 12:00:00,2011-06-05 15:00:00,2011-06-05 18:00:00,2011-06-05 21:00:00,2011-06-06 00:00:00,2011-06-06 03:00:00,2011-06-06 06:00:00
DWPC,21.88,21.07,19.7,18.89,18.73,19.94,20.42,18.06,17.27
HCLD,71.0,100.0,100.0,95.0,81.0,87.0,21.0,21.0,7.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-9999.0
MCLD,0.0,98.0,98.0,37.0,1.0,2.0,0.0,0.0,0.0
PRCP,0.0,0.6,0.89,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.3,991.7,992.4,992.7,992.2,991.0,990.2,991.3,990.7
TMPC,22.74,21.74,21.04,24.14,28.14,29.84,26.44,21.84,19.94
UWND,0.4,0.2,-2.0,-1.7,-1.4,-0.6,-1.7,-2.9,-2.8
VWND,-2.8,-1.1,-1.1,-1.3,-0.8,-0.4,-0.9,-0.3,0.8
WSPD,2.82842712474619,1.118033988749895,2.2825424421026654,2.1400934559032696,1.6124515496597098,0.7211102550927979,1.9235384061671343,2.9154759474226504,2.912043955712207
