,2012-09-01 06:00:00,2012-09-01 09:00:00,2012-09-01 12:00:00,2012-09-01 15:00:00,2012-09-01 18:00:00,2012-09-01 21:00:00,2012-09-02 00:00:00,2012-09-02 03:00:00,2012-09-02 06:00:00
DWPC,22.16,22.14,22.14,22.85,23.9,24.24,23.21,22.43,22.47
HCLD,86.0,99.0,99.0,94.0,56.0,76.0,58.0,92.0,96.0
LCLD,0.0,1.0,69.0,64.0,50.0,94.0,24.0,25.0,11.0
MCLD,24.0,91.0,99.0,58.0,8.0,27.0,3.0,36.0,64.0
PRCP,0.0,3.17,9.92,5.35,0.7,0.43,1.0,7.53,1.35
PRES,990.0,989.1,988.3,987.7,987.0,985.0,984.3,984.4,983.3
TMPC,22.64,22.54,22.44,23.94,25.64,25.74,24.24,23.04,22.84
UWND,-1.7,-2.6,-4.3,-3.5,-2.4,-2.6,-2.6,-2.2,-2.1
VWND,2.5,2.2,2.1,4.2,4.8,4.0,3.7,4.0,4.0
WSPD,3.023243291566195,3.4058772731852804,4.78539444560216,5.4671747731346585,5.366563145999495,4.770744176750625,4.522167621838006,4.565084884205331,4.517742799230607
