,2017-10-06 06:00:00,2017-10-06 09:00:00,2017-10-06 12:00:00,2017-10-06 15:00:00,2017-10-06 18:00:00,2017-10-06 21:00:00,2017-10-07 00:00:00,2017-10-07 03:00:00,2017-10-07 06:00:00
DWPC,18.92,18.63,18.54,18.0,15.54,15.78,15.79,13.25,13.84
HCLD,62.0,100.0,100.0,90.0,94.0,54.0,38.0,70.0,69.0
LCLD,64.0,37.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0
MCLD,1.0,31.0,66.0,100.0,75.0,83.0,73.0,32.0,58.0
PRCP,0.0,2.14,5.75,1.12,1.2000000000000002,0.0,0.0,0.02,1.98
PRES,991.2,990.1,990.4,990.1,988.4,985.8,985.3,984.8,983.1
TMPC,20.14,19.44,19.24,21.84,26.14,25.44,22.34,20.84,19.94
UWND,0.8,1.2,1.1,0.5,1.8,0.6,-0.4,-0.6,-0.5
VWND,1.7,2.3,2.1,3.5,5.2,5.5,5.0,6.1,6.2
WSPD,1.8788294228055935,2.5942243542145693,2.3706539182259396,3.5355339059327378,5.502726596879042,5.532630477449222,5.015974481593781,6.129437168288781,6.220128616033595
