,2012-07-08 06:00:00,2012-07-08 09:00:00,2012-07-08 12:00:00,2012-07-08 15:00:00,2012-07-08 18:00:00,2012-07-08 21:00:00,2012-07-09 00:00:00,2012-07-09 03:00:00,2012-07-09 06:00:00
DWPC,22.64,19.49,18.6,21.41,23.7,24.82,24.39,22.25,19.66
HCLD,16.0,77.0,57.0,59.0,95.0,94.0,64.0,76.0,34.0
LCLD,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0
PRCP,0.0,1.27,0.22,0.12,0.02,0.02,0.24,0.0,0.74
PRES,989.2,989.1,989.5,989.9,989.7,988.2,987.8,989.1,988.3
TMPC,23.04,19.74,19.34,24.24,27.34,28.94,25.94,22.64,20.14
UWND,-1.8,-2.1,-2.0,-1.1,-1.3,-0.4,-1.7,-1.9,-1.8
VWND,-2.7,-1.6,-1.6,-2.2,-1.6,-1.8,-3.0,-2.6,-2.8
WSPD,3.2449961479175906,2.6400757564888173,2.5612496949731396,2.459674775249769,2.0615528128088303,1.8439088914585775,3.448187929913334,3.2202484376209237,3.3286633954186473
