,2012-12-05 06:00:00,2012-12-05 09:00:00,2012-12-05 12:00:00,2012-12-05 15:00:00,2012-12-05 18:00:00,2012-12-05 21:00:00,2012-12-06 00:00:00,2012-12-06 03:00:00,2012-12-06 06:00:00
DWPC,3.14,2.69,-0.11,-3.55,-3.29,-2.17,-1.02,-0.66,-0.62
HCLD,19.0,50.0,52.0,10.0,10.0,32.0,44.0,27.0,81.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,997.6,999.1,1000.0,1001.4,1000.3,998.2,998.4,997.1,995.3
TMPC,6.74,5.14,2.84,3.04,5.64,6.34,3.54,2.34,1.94
UWND,1.9,-0.8,-1.2,-2.6,-2.7,-2.9,-3.0,-3.4,-2.7
VWND,-2.7,-3.6,-2.8,-2.7,-1.4,-0.1,0.7,2.3,3.1
WSPD,3.3015148038438356,3.687817782917155,3.046309242345563,3.7483329627982624,3.0413812651491097,2.9017236257093817,3.0805843601498726,4.104875150354758,4.110960958218893
