,2018-06-14 06:00:00,2018-06-14 09:00:00,2018-06-14 12:00:00,2018-06-14 15:00:00,2018-06-14 18:00:00,2018-06-14 21:00:00,2018-06-15 00:00:00,2018-06-15 03:00:00,2018-06-15 06:00:00
DWPC,12.42,9.04,10.75,12.09,11.85,12.73,15.98,12.72,12.58
HCLD,54.0,0.0,34.0,87.0,82.0,59.0,58.0,39.0,52.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.8,991.0,992.2,991.8,991.4,990.1,989.0,990.0,989.3
TMPC,16.14,14.94,16.64,21.64,25.54,27.04,24.94,19.84,19.84
UWND,-1.7,-1.9,-1.3,-2.6,-1.9,-0.2,-1.2,-1.4,-1.4
VWND,-1.6,-0.5,0.6,2.2,1.9,1.9,1.5,2.2,2.7
WSPD,2.3345235059857505,1.96468827043885,1.4317821063276355,3.4058772731852804,2.6870057685088806,1.91049731745428,1.9209372712298547,2.6076809620810595,3.0413812651491097
