,2019-02-04 06:00:00,2019-02-04 09:00:00,2019-02-04 12:00:00,2019-02-04 15:00:00,2019-02-04 18:00:00,2019-02-04 21:00:00,2019-02-05 00:00:00,2019-02-05 03:00:00,2019-02-05 06:00:00
DWPC,8.42,9.45,9.81,10.87,12.22,12.68,6.17,2.58,-1.45
HCLD,9.0,56.0,78.0,33.0,16.0,0.0,0.0,0.0,9.0
LCLD,33.0,100.0,95.0,100.0,100.0,98.0,75.0,1.0,0.0
MCLD,0.0,0.0,0.0,33.0,37.0,40.0,20.0,0.0,0.0
PRCP,0.0,0.22999999999999998,0.1,0.84,0.49,0.45000000000000007,0.05,0.0,0.0
PRES,983.1,981.5,980.3,980.0,980.1,980.2,984.3,987.5,989.6
TMPC,8.84,10.14,10.64,12.14,13.54,13.74,7.74,4.24,0.94
UWND,0.0,0.7,0.1,1.8,3.7,4.9,3.2,2.2,1.1
VWND,5.6,5.9,6.4,7.3,6.5,2.0,-3.3,-2.9,-4.1
WSPD,5.6,5.9413803110051795,6.400781202322104,7.518643494673757,7.4793047805260615,5.292447448959697,4.596737973824482,3.640054944640259,4.244997055358225
