,2010-01-24 06:00:00,2010-01-24 09:00:00,2010-01-24 12:00:00,2010-01-24 15:00:00,2010-01-24 18:00:00,2010-01-24 21:00:00,2010-01-25 00:00:00,2010-01-25 03:00:00,2010-01-25 06:00:00
DWPC,4.78,6.46,5.67,5.59,3.85,2.13,0.68,-0.88,-2.03
HCLD,100.0,100.0,6.0,78.0,98.0,55.0,61.0,70.0,28.0
LCLD,90.0,100.0,100.0,100.0,100.0,100.0,100.0,59.0,73.0
MCLD,100.0,100.0,42.0,95.0,99.0,100.0,100.0,42.0,2.0
PRCP,0.0,10.75,3.62,2.93,0.68,0.09,0.08,0.0,0.0
PRES,966.9,958.9,960.7,964.6,967.2,968.1,970.2,970.7,970.1
TMPC,5.74,7.34,6.94,6.64,5.34,3.94,2.54,1.14,-0.56
UWND,-5.4,-8.4,7.1,6.9,7.8,7.5,7.2,6.1,4.9
VWND,4.2,8.4,9.9,8.1,4.6,2.7,0.6,0.2,1.7
WSPD,6.841052550594828,11.879393923933998,12.182774724995944,10.64048871058092,9.055385138137417,7.971198153351853,7.224956747275377,6.103277807866851,5.186520991955977
