,2016-12-11 06:00:00,2016-12-11 09:00:00,2016-12-11 12:00:00,2016-12-11 15:00:00,2016-12-11 18:00:00,2016-12-11 21:00:00,2016-12-12 00:00:00,2016-12-12 03:00:00,2016-12-12 06:00:00
DWPC,-9.33,-9.57,-8.43,-6.26,-3.7,-1.3,-0.02,1.06,1.59
HCLD,95.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,66.0
LCLD,81.0,57.0,93.0,98.0,90.0,99.0,99.0,97.0,97.0
MCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
PRCP,0.0,0.01,0.06,0.32,0.11,0.35,5.14,2.77,0.16
PRES,997.0,994.2,991.5,989.9,986.7,983.9,983.4,983.1,984.8
TMPC,-2.46,-2.66,-2.06,-1.06,1.94,1.74,1.24,1.74,2.14
UWND,-1.8,-1.8,-1.5,0.0,1.9,1.4,2.4,4.2,5.3
VWND,3.9,4.7,4.5,5.0,6.5,6.4,5.2,3.6,-1.2
WSPD,4.295346318982906,5.032891812864648,4.743416490252569,5.0,6.772001181334805,6.551335741663681,5.727128425310542,5.531726674375733,5.43415126767741
