,2014-09-12 06:00:00,2014-09-12 09:00:00,2014-09-12 12:00:00,2014-09-12 15:00:00,2014-09-12 18:00:00,2014-09-12 21:00:00,2014-09-13 00:00:00,2014-09-13 03:00:00,2014-09-13 06:00:00
DWPC,8.38,8.15,7.97,8.09,9.15,10.1,9.98,9.6,9.03
HCLD,0.0,3.0,27.0,20.0,68.0,86.0,2.0,0.0,0.0
LCLD,0.0,0.0,2.0,0.0,2.0,7.0,3.0,1.0,3.0
MCLD,0.0,0.0,0.0,0.0,0.0,5.0,1.0,25.0,95.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
PRES,995.8,995.7,996.7,997.4,996.7,995.3,995.4,996.7,996.6
TMPC,9.04,8.34,8.24,14.14,17.64,17.64,13.14,11.24,10.14
UWND,-1.6,-1.8,-1.5,-2.7,-1.9,-0.7,-0.2,0.4,1.0
VWND,-2.6,-2.4,-2.4,-3.6,-3.6,-4.2,-3.4,-3.5,-3.6
WSPD,3.0528675044947495,3.0,2.8301943396169813,4.5,4.070626487409524,4.257933771208753,3.40587727318528,3.5227829907617076,3.736308338453881
