,2010-02-03 06:00:00,2010-02-03 09:00:00,2010-02-03 12:00:00,2010-02-03 15:00:00,2010-02-03 18:00:00,2010-02-03 21:00:00,2010-02-04 00:00:00,2010-02-04 03:00:00,2010-02-04 06:00:00
DWPC,-5.38,-5.41,-5.2,-5.23,-4.67,-4.01,-4.61,-4.79,-4.98
HCLD,0.0,0.0,0.0,2.0,6.0,41.0,31.0,94.0,94.0
LCLD,100.0,96.0,100.0,100.0,98.0,40.0,2.0,1.0,5.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
PRCP,0.0,0.03,0.03,0.04,0.02,0.0,0.0,0.0,0.0
PRES,992.7,994.7,995.4,996.8,998.0,997.5,998.8,1000.3,1000.6
TMPC,-3.56,-3.76,-3.66,-2.66,-0.76,0.54,-2.76,-3.66,-3.86
UWND,4.6,4.7,3.3,2.1,2.0,1.5,-1.0,-1.5,-2.2
VWND,-1.9,-1.7,-2.6,-3.4,-0.7,-2.3,-2.5,-0.9,-0.4
WSPD,4.976946855251721,4.99799959983992,4.201190307520001,3.996248240537617,2.118962010041709,2.745906043549196,2.692582403567252,1.7492855684535902,2.23606797749979
