,2012-11-09 06:00:00,2012-11-09 09:00:00,2012-11-09 12:00:00,2012-11-09 15:00:00,2012-11-09 18:00:00,2012-11-09 21:00:00,2012-11-10 00:00:00,2012-11-10 03:00:00,2012-11-10 06:00:00
DWPC,1.96,1.83,1.7,2.39,3.87,5.68,5.66,5.67,5.74
HCLD,0.0,0.0,0.0,0.0,0.0,40.0,74.0,50.0,70.0
LCLD,0.0,0.0,0.0,0.0,34.0,36.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.1,992.8,992.5,992.7,991.1,988.8,989.3,989.7,989.9
TMPC,4.14,3.54,3.44,7.44,12.04,13.74,10.54,9.74,9.54
UWND,0.6,0.2,-0.4,0.0,-0.1,-0.1,-0.1,0.6,1.4
VWND,3.4,3.5,4.0,5.3,5.9,5.5,4.9,4.9,5.0
WSPD,3.4525353003264136,3.5057096285916205,4.019950248448356,5.3,5.900847396772772,5.500909015790027,4.901020301937139,4.9365980188789935,5.192301994298868
