,2015-04-05 06:00:00,2015-04-05 09:00:00,2015-04-05 12:00:00,2015-04-05 15:00:00,2015-04-05 18:00:00,2015-04-05 21:00:00,2015-04-06 00:00:00,2015-04-06 03:00:00,2015-04-06 06:00:00
DWPC,-0.8,-0.77,-1.15,0.33,2.01,3.05,5.61,6.57,6.53
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,100.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,995.6,995.1,994.4,993.9,992.0,988.9,988.9,989.5,990.0
TMPC,6.44,5.34,4.44,10.24,14.44,16.04,13.04,11.04,9.74
UWND,3.8,3.9,3.3,5.1,5.0,3.9,1.3,1.4,3.1
VWND,4.9,4.9,5.3,7.6,7.5,6.5,5.4,6.0,5.6
WSPD,6.2008063991709985,6.262587324740471,6.243396511515186,9.152595260361949,9.013878188659973,7.58023746329889,5.554277630799527,6.161168720299745,6.400781202322104
