,2014-01-26 06:00:00,2014-01-26 09:00:00,2014-01-26 12:00:00,2014-01-26 15:00:00,2014-01-26 18:00:00,2014-01-26 21:00:00,2014-01-27 00:00:00,2014-01-27 03:00:00,2014-01-27 06:00:00
DWPC,-16.12,-14.63,-11.15,-5.91,1.02,-0.39,-3.17,-10.35,-18.58
HCLD,20.0,2.0,46.0,0.0,0.0,0.0,4.0,44.0,88.0
LCLD,0.0,55.0,99.0,88.0,64.0,53.0,5.0,0.0,36.0
MCLD,6.0,60.0,98.0,53.0,1.0,0.0,4.0,90.0,98.0
PRCP,0.0,0.01,1.25,0.22,0.05,0.0,0.0,0.02,0.02
PRES,984.9,981.3,976.0,972.4,973.4,974.6,977.5,981.6,987.3
TMPC,-13.46,-10.96,-8.76,-4.16,1.94,1.44,-0.46,-4.16,-12.26
UWND,2.7,-0.5,0.2,5.0,8.6,5.7,8.0,9.2,9.1
VWND,1.2,4.7,8.1,6.8,0.8,1.4,-1.3,-5.7,-6.6
WSPD,2.9546573405388314,4.72652091923859,8.10246875958186,8.440379138403676,8.637129152675673,5.869412236331676,8.104936767180853,10.822661410207749,11.241441188744439
