,2013-03-16 06:00:00,2013-03-16 09:00:00,2013-03-16 12:00:00,2013-03-16 15:00:00,2013-03-16 18:00:00,2013-03-16 21:00:00,2013-03-17 00:00:00,2013-03-17 03:00:00,2013-03-17 06:00:00
DWPC,6.28,4.62,2.0,1.58,1.16,0.53,-0.54,-0.76,-2.35
HCLD,48.0,53.0,75.0,72.0,34.0,4.0,36.0,85.0,95.0
LCLD,12.0,49.0,97.0,78.0,36.0,15.0,65.0,13.0,-9999.0
MCLD,14.0,7.0,7.0,0.0,0.0,21.0,13.0,42.0,98.0
PRCP,0.0,0.16,0.14,0.03,0.0,0.0,0.0,0.0,0.0
PRES,977.9,978.4,980.1,983.6,986.0,986.1,987.8,990.5,991.0
TMPC,6.74,5.34,3.34,4.24,5.84,6.44,4.04,2.24,0.84
UWND,-2.1,-1.7,0.1,1.1,0.9,-0.7,-1.1,-1.9,-2.4
VWND,-1.9,-4.0,-5.2,-5.8,-6.1,-4.7,-3.5,-2.8,-2.6
WSPD,2.831960451701259,4.346262762420146,5.200961449578338,5.903388857258177,6.166036003787198,4.751841748206689,3.6687872655688283,3.383784863137726,3.5383612025908264
