,2015-12-20 06:00:00,2015-12-20 09:00:00,2015-12-20 12:00:00,2015-12-20 15:00:00,2015-12-20 18:00:00,2015-12-20 21:00:00,2015-12-21 00:00:00,2015-12-21 03:00:00,2015-12-21 06:00:00
DWPC,-6.17,-2.12,-1.38,-0.98,-0.89,-1.16,-0.94,0.07,2.79
HCLD,0.0,49.0,87.0,99.0,99.0,95.0,97.0,99.0,99.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
MCLD,0.0,0.0,0.0,0.0,0.0,26.0,26.0,87.0,59.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
PRES,1000.2,998.9,997.7,996.3,994.0,990.8,990.5,990.4,989.4
TMPC,-0.36,0.44,0.94,3.04,7.44,8.14,5.84,5.84,6.74
UWND,-0.9,0.0,0.6,1.6,3.1,2.3,2.3,3.8,3.8
VWND,5.5,6.5,7.8,9.6,11.3,10.2,9.4,8.8,10.0
WSPD,5.573149917237109,6.5,7.8230428862431785,9.73242004847715,11.717508267545622,10.456098698845569,9.677293009927931,9.585405573057407,10.697663296253065
