,2012-11-10 06:00:00,2012-11-10 09:00:00,2012-11-10 12:00:00,2012-11-10 15:00:00,2012-11-10 18:00:00,2012-11-10 21:00:00,2012-11-11 00:00:00,2012-11-11 03:00:00,2012-11-11 06:00:00
DWPC,7.0,6.35,5.5,5.76,8.72,9.36,8.14,5.6,5.85
HCLD,79.0,3.0,1.0,52.0,74.0,0.0,0.0,20.0,88.0
LCLD,-9999.0,0.0,44.0,50.0,0.0,0.0,0.0,0.0,0.0
MCLD,10.0,1.0,-9999.0,2.0,8.0,0.0,0.0,5.0,75.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.6,990.1,990.1,990.8,989.3,988.3,989.3,990.3,990.2
TMPC,9.64,8.94,9.34,11.84,16.04,16.94,13.44,11.94,11.34
UWND,0.6,0.4,0.1,1.6,1.7,1.3,0.7,0.8,0.7
VWND,4.2,5.0,5.7,7.4,8.1,6.7,6.8,6.8,6.7
WSPD,4.242640687119285,5.015974481593781,5.70087712549569,7.57099729229908,8.276472678623424,6.8249542123006215,6.83593446428504,6.846897107449475,6.736467917239716
